SequenceName	ClusterNumber
G001952075	1297
G001952065	1297
G001952045	1297
G002007505	1297
G002007485	1297
G002007565	1297
G000443165	-1
G001051995	-1
G001571165	1298
G001189955	1298
G001040945	1298
G001267925	1299
G001189965	1299
G001189915	1299
G001598255	1300
G001483865	1300
G001262075	-1
G900320815	-1
G000723405	-1
G000807215	-1
G000828915	1301
G000828895	1301
G000264335	-1
G002001105	-1
G000264315	-1
G001617355	1302
G000230695	1302
G000401255	-1
G001908775	1303
G001705565	1303
G000007385	1303
G000007145	1303
G000768345	-1
G000855665	-1
G000190755	-1
G900163755	-1
G000953635	-1
G001467895	1304
G001467585	1304
G000373765	-1
G001467535	1305
G000423305	1305
G000770585	-1
G900073035	1306
G001677115	1306
G900054435	1306
G900051025	1306
G900065905	1306
G900061635	1306
G001601235	1306
G001601215	1306
G001582735	1306
G001582555	1306
G900057755	1306
G001582545	1306
G001601155	1306
G001600985	1306
G900059955	1306
G002002625	1306
G900048935	1306
G001583575	1306
G900116265	1307
G000367925	1307
G000816495	1307
G902511675	-1
G902513295	-1
G000426805	1308
G000379165	1308
G000620425	1308
G000372925	1308
G000381665	1308
G000023025	1308
G000832015	-1
G001187555	-1
G002162135	-1
G000425625	-1
G001450355	-1
G003269315	1309
G000016565	1309
G000826105	-1
G900106955	-1
G000334215	-1
G000246875	-1
G000220545	-1
G000585235	-1
G000620085	-1
G000416315	-1
G004566175	-1
G001922575	1310
G001922565	1310
G000378185	-1
G001757105	-1
G001562155	1311
G001562125	1311
G001562115	1311
G000378625	-1
G001444365	-1
G000238375	-1
G001854555	-1
G001482385	-1
G001750165	1312
G000495575	1312
G001596795	-1
G000814675	1313
G000238395	1313
G001465295	1313
G000018025	-1
G000019525	-1
G001957125	-1
G000172075	1314
G000091325	1314
G002005305	1314
G000950415	-1
G000950095	1315
G000949955	1315
G000376645	-1
G001652405	1316
G000521765	1316
G000347595	1316
G000754275	-1
G009910635	-1
G001594265	1317
G001262035	1317
G000599985	-1
G001654855	1318
G000069965	1318
G001676225	1319
G001676155	1319
G000286435	1319
G900130115	-1
G000994705	-1
G001785295	-1
G007375785	-1
G001783415	1320
G001781335	1320
G001781195	1320
G001781605	1320
G001781875	-1
G002429325	-1
G001004005	-1
G009694955	-1
G000760215	-1
G003279445	-1
G000012645	-1
G003249095	-1
G000284215	1321
G000009725	1321
G000478825	1321
G000021825	-1
G000147335	-1
G000315585	-1
G000934435	-1
G001279985	-1
G006334925	-1
G000373805	-1
G900111265	-1
G000143825	-1
G000759055	-1
G004795735	-1
G000482385	-1
G001613465	1322
G001612765	1322
G000308755	1322
G001318165	-1
G000519005	-1
G001428765	-1
G001025155	-1
G000220835	-1
G000429105	-1
G000746195	-1
G000956575	-1
G002325245	-1
G004216815	-1
G004310685	-1
G004078635	-1
G900105715	-1
G000419445	-1
G000421825	-1
G001424905	-1
G000421145	-1
G001425325	-1
G009789225	-1
G003435865	1323
G001917065	1323
G000436455	-1
G900108895	1324
G900100685	1324
G900113155	1324
G000438215	1324
G000183525	-1
G009696005	-1
G000155205	-1
G001312505	-1
G002160525	-1
G000432115	1325
G000153925	1325
G000154065	-1
G001916345	-1
G000403475	-1
G011960265	-1
G000154505	-1
G000403455	-1
G000156535	-1
G000225345	-1
G009695765	-1
G003611805	-1
G011959105	-1
G900107575	-1
G902782075	-1
G900314265	-1
G902757225	-1
G000424265	1326
G000424165	1326
G900116875	-1
G000686965	1327
G000424465	1327
G000686065	1327
G900116865	1327
G900101605	1327
G000621565	1327
G000424525	1328
G000421405	1328
G003640545	-1
G007821455	-1
G900314865	-1
G902800025	-1
G900542595	-1
G902769365	-1
G900343155	-1
G000210615	-1
G000469305	1329
G000434715	1329
G000437615	1330
G000154285	1330
G000565175	-1
G009730595	-1
G003855455	-1
G000026765	-1
G000008245	-1
G000220335	-1
G000425545	-1
G000586555	-1
G000826145	-1
G000484595	-1
G000285595	-1
G000612805	-1
G003856865	-1
G000374345	-1
G900128875	1331
G000420205	1331
G000832905	1331
G000223155	1331
G000482605	1331
G003581585	-1
G000812025	-1
G001591605	1332
G000829555	1332
G001643245	-1
G000504145	-1
G010882125	-1
G008710145	-1
G000242895	-1
G001902315	-1
G000706685	1333
G000010125	1333
G001432245	1333
G001456215	-1
G001075215	-1
G900110675	-1
G002290025	-1
G000393955	-1
G000406945	-1
G000415145	1334
G000157355	1334
G004570995	1335
G000829545	1335
G000377005	-1
G000380125	-1
G000463505	1336
G000463355	1336
G000385925	1337
G000014205	1337
G000017005	1337
G000187465	-1
G003429025	-1
G013007595	1338
G001598035	1338
G000007265	-1
G000309565	1339
G000155515	1339
G000472345	1339
G000309585	1339
G000418515	1339
G000410175	1339
G000309605	1339
G001982095	1339
G001982085	1339
G000958505	1339
G000474615	1339
G000309765	1339
G000409815	1339
G000309705	1339
G000014525	1339
G000159495	1339
G000410475	1339
G000410215	1339
G000410435	1339
G000376145	1339
G000615765	-1
G001436215	-1
G001436475	1340
G001008755	1340
G000224985	1340
G000813025	1340
G000432055	1340
G000219805	-1
G001438705	-1
G000691805	-1
G900096935	-1
G000165675	-1
G000014505	-1
G001437075	-1
G001434315	-1
G001438845	-1
G000463075	1341
G000271445	1341
G001982205	1341
G000203855	1341
G001039045	1341
G000759025	-1
G002646595	-1
G900119105	1342
G001975825	1342
G000974785	-1
G900129015	-1
G011316935	-1
G900102835	-1
G000143765	-1
G000783305	-1
G001424305	1343
G001423945	1343
G902168125	-1
G900112985	1344
G000722885	1344
G900103515	1344
G003061025	-1
G006716645	-1
G001730525	1345
G000403135	1345
G000166195	-1
G001705515	-1
G009770985	-1
G000473365	-1
G003023845	-1
G001647285	-1
G000373265	-1
G900156415	1346
G000277005	1346
G001611675	-1
G000972495	1347
G000715495	1347
G002154225	-1
G000169175	-1
G001890965	-1
G900103285	-1
G001308105	-1
G002863125	-1
G000194605	-1
G002243285	1348
G001800985	1348
G011030385	-1
G002167775	-1
G902589875	-1
G001437985	1349
G001437955	1349
G001439105	1349
G900299515	-1
G001438305	1350
G001438175	1350
G000022605	-1
G000471965	1351
G000348805	1351
G000262715	1351
G000334405	1352
G000093165	1352
G009835005	-1
G900176425	-1
G902531285	-1
G902584255	-1
G902618685	-1
G902582215	-1
G902598525	-1
G002793215	-1
G011332085	-1
G001761325	-1
G900116115	-1
G000192225	-1
G000411115	1353
G000293175	1353
G000466425	1353
G000174755	1353
G902778775	-1
G004562475	-1
G012522795	-1
G001768515	-1
G011049175	-1
G011374625	-1
G001769615	-1
G002419345	-1
G007129705	-1
G012838685	-1
G001915415	-1
G009774865	-1
G000311925	-1
G902780745	-1
G000432935	1354
G000243215	1354
G900091655	1355
G000433935	1355
G900091675	1356
G000379665	1356
G001915615	1357
G000519105	1357
G000220155	-1
G000250735	1358
G000191885	1358
G003251015	-1
G007097485	-1
G001659685	-1
G000583675	1359
G000517085	1359
G000163695	-1
G000768855	-1
G902785805	-1
G012523295	-1
G900498215	-1
G001653175	-1
G010501035	-1
G000769115	-1
G900292045	-1
G902798155	-1
G001421285	-1
G001421785	-1
G001556185	-1
G002083435	-1
G003550065	-1
G000445145	-1
G001598535	1360
G000632125	1360
G000147835	1360
G000091125	1360
G001713415	1361
G000367345	1361
G001610975	-1
G003367235	-1
G009768975	-1
G009707465	-1
G001884735	-1
G001870675	1362
G001870665	1362
G000429765	-1
G009881095	-1
G000647975	-1
G000671395	-1
G012103375	-1
G000442275	-1
G900172235	-1
G005882395	-1
G009377755	-1
G003610435	-1
G000372845	-1
G000283235	1363
G000188155	1363
G000745425	1364
G000019845	1364
G001418005	-1
G011762225	-1
G000735605	-1
G001429505	-1
G009363595	1365
G000168975	1365
G000496595	-1
G000497755	-1
G900177325	-1
G000480315	1366
G000017405	1366
G003331045	-1
G003331105	-1
G000518185	1367
G000253015	1367
G000706645	1367
G000341355	-1
G000067205	-1
G001571365	1368
G000286415	1368
G001457475	1368
G000318015	1369
G000317935	1369
G000195715	1369
G900114705	-1
G000383895	1370
G000335815	1370
G009674485	-1
G001191005	1371
G000425385	1371
G001941825	-1
G001412595	1372
G000745265	1372
G001424165	-1
G000373005	-1
G001425865	-1
G002255905	-1
G001424785	-1
G001427705	-1
G001477625	-1
G000430725	-1
G000969605	-1
G003574675	-1
G001713375	-1
G009859475	-1
G001421705	-1
G009914555	-1
G000381265	-1
G002134785	-1
G002862125	-1
G000496735	-1
G009695535	-1
G000964095	1373
G000488255	1373
G001758345	1373
G902572645	-1
G902631395	-1
G902587925	-1
G902623175	-1
G000966245	-1
G001922955	-1
G000019225	-1
G900103375	1374
G011106855	1374
G000219605	1374
G001705225	1375
G000756775	1375
G000590475	1375
G004352045	-1
G000397065	-1
G000831005	-1
G000409775	-1
G000759345	-1
G900086985	1376
G001314745	1376
G000428985	-1
G000705555	-1
G000691225	-1
G000764495	-1
G000153345	-1
G000422765	-1
G001305295	-1
G000730385	-1
G000238795	-1
G001038205	-1
G000019405	-1
G004345785	-1
G900637275	-1
G000017245	-1
G008723255	-1
G000262245	-1
G900110905	1377
G000007745	1377
G001998905	-1
G000725165	-1
G001693435	-1
G001534665	-1
G001457715	-1
G000951135	-1
G000735345	1378
G000255535	1378
G004011885	-1
G001049335	1379
G000023605	1379
G005217455	1380
G004346745	1380
G000262305	-1
G000705335	-1
G001786735	-1
G001787245	1381
G000995945	1381
G000994345	1381
G000991975	1382
G000990145	1382
G000992225	1382
G001783355	-1
G001783375	-1
G001004985	-1
G001781795	1383
G001781445	1383
G001783445	1383
G001781355	1383
G001781725	1384
G001781105	1384
G001872505	-1
G000635575	-1
G000759955	-1
G000021805	-1
G000829235	-1
G000737945	1385
G000025125	1385
G001514045	-1
G000721105	1386
G000716215	1386
G000349325	-1
G000242715	-1
G001418585	-1
G001654495	-1
G001611795	1387
G000158955	1387
G000767055	-1
G003113335	-1
G000159635	-1
G001815935	-1
G000195835	-1
G004114165	-1
G000389905	-1
G001204615	-1
G000741715	1388
G000741695	1388
G001025175	1388
G000007525	1388
G000269805	-1
G001070095	1389
G000308055	1389
G000318335	1389
G001070855	1389
G000409605	-1
G001592125	-1
G000956465	1390
G000304335	1390
G001428485	1391
G001427145	1391
G900230175	-1
G000247645	1392
G000153145	1392
G000477555	1392
G001428745	-1
G000764165	-1
G004402215	-1
G004402485	-1
G000799285	-1
G001425085	-1
G001542775	-1
G002529645	-1
G900101355	-1
G000431355	-1
G900066505	-1
G000020605	-1
G000424485	1393
G000420905	1393
G900109475	1393
G900104155	1393
G000423925	1393
G900115735	1394
G000420825	1394
G902777395	-1
G902802355	-1
G002321395	-1
G009696165	-1
G900240265	-1
G000701725	-1
G902793635	-1
G000177375	-1
G000425005	1395
G000186945	1395
G010537155	-1
G006385185	-1
G009831855	-1
G900660625	-1
G000686585	-1
G001637235	-1
G000712185	-1
G000025845	-1
G000178375	-1
G007858515	-1
G006334065	1396
G006334045	1396
G000286315	-1
G000297555	-1
G000285555	-1
G000505545	1397
G000307285	1397
G000773015	-1
G000772955	-1
G001274775	-1
G001591825	1398
G001456935	1398
G000970685	-1
G900156125	1399
G000970675	1399
G000305495	-1
G001578185	1400
G001054655	1400
G001243895	-1
G000517385	-1
G000934845	-1
G000986785	-1
G003667765	-1
G001233785	-1
G003309745	-1
G000186205	-1
G000518205	-1
G003546865	-1
G000174395	-1
G000406925	-1
G001318405	-1
G000344275	-1
G001719865	1401
G001133125	1401
G001340935	1401
G000027165	1401
G000270145	-1
G001514435	1402
G000253395	1402
G000785515	1402
G000188055	-1
G001311195	-1
G003946405	-1
G001434705	1403
G001311255	1403
G001013375	-1
G000508405	1404
G000195375	1404
G001050475	-1
G001434295	1405
G000260455	1405
G000160875	-1
G001434405	-1
G001953785	1406
G001434535	1406
G001437355	-1
G001437425	-1
G000420365	-1
G000732905	1407
G000320345	1407
G000750515	1407
G000750535	1407
G001047135	1408
G001047115	1408
G001438695	1409
G001047095	1409
G000185045	1409
G900112405	1409
G900240275	-1
G003124125	-1
G001436555	-1
G000379805	-1
G003695425	-1
G002591745	-1
G900102545	-1
G900114995	1410
G000024005	1410
G004337365	-1
G900156765	-1
G001623405	-1
G002337145	-1
G001601815	-1
G001898505	-1
G003168265	-1
G003991195	-1
G009926445	-1
G000416985	-1
G000814685	-1
G900116225	-1
G000747525	-1
G001006065	-1
G000686625	-1
G001899705	1411
G001808025	1411
G000988325	1411
G001952815	1411
G002000245	1411
G001027745	-1
G000708265	1412
G000258495	1412
G001412215	-1
G900113525	-1
G000832545	-1
G900107535	-1
G003050755	-1
G001078055	-1
G001577755	-1
G000472485	-1
G000973725	-1
G004211055	-1
G007713685	1413
G004361645	1413
G000801315	-1
G000430505	-1
G003449595	-1
G004292795	-1
G902526495	-1
G002734065	-1
G003149635	-1
G009926125	-1
G000233435	-1
G000236405	-1
G000265465	-1
G900538225	-1
G000252855	-1
G000374405	-1
G000495935	-1
G902518355	-1
G902557655	-1
G902520835	-1
G902551055	-1
G002719315	-1
G006381105	-1
G902536535	-1
G000220625	-1
G001553545	-1
G002807015	-1
G003865405	-1
G900114085	-1
G000769915	-1
G900299385	-1
G902762805	-1
G902775135	-1
G902779295	-1
G001543405	1414
G001543395	1414
G001192835	-1
G001603685	-1
G001603695	-1
G012517825	-1
G000154465	-1
G000473305	-1
G001769195	-1
G001603425	-1
G902761005	-1
G001270045	-1
G002070655	-1
G900111425	1415
G000626635	1415
G000949475	1415
G001270965	-1
G010882175	-1
G001769245	1416
G001768535	1416
G001768205	1416
G002452095	-1
G000614355	-1
G000212375	-1
G000768955	-1
G000238215	-1
G900162725	-1
G001704385	-1
G001417715	-1
G902363425	-1
G000512915	1417
G000296465	1417
G900538745	-1
G000212915	-1
G000613745	1418
G000375405	1418
G900291465	-1
G000786205	-1
G902506605	-1
G001421665	-1
G000508185	1419
G000445105	1419
G000013985	-1
G001590965	-1
G001476695	-1
G000466945	-1
G001305965	-1
G900302475	-1
G900156695	-1
G003605175	-1
G001307765	-1
G003333265	-1
G900115865	-1
G001579845	-1
G000314735	1420
G000218565	1420
G000021745	-1
G001426225	-1
G000429045	-1
G900094735	-1
G004363955	-1
G001404055	-1
G001404515	-1
G001414235	1421
G000968085	1421
G000968075	1421
G000756225	1421
G001983675	1421
G001983655	1421
G000183665	1421
G001652565	-1
G000733725	-1
G000518985	1422
G000014245	1422
G000300515	-1
G000526635	-1
G001014615	-1
G003403035	-1
G001586735	-1
G001652485	1423
G000344725	1423
G000385395	1424
G000384965	1424
G000385435	1424
G000278255	1424
G000278155	-1
G900078695	-1
G001078275	1425
G000612485	1425
G000427785	-1
G001866515	1426
G000382345	1426
G000959725	-1
G000011705	1427
G000011545	1427
G000959245	-1
G000799305	-1
G001425785	-1
G007655255	-1
G001044395	-1
G001422445	1428
G001422405	1428
G005503335	-1
G001307195	-1
G001183545	-1
G000953825	1429
G000263355	1429
G004352345	-1
G009727125	1430
G000615525	1430
G000213805	-1
G001446935	-1
G001749735	1431
G000222125	1431
G900100495	1432
G000498575	1432
G000746525	-1
G000761155	-1
G001858325	-1
G001043175	1433
G000169375	1433
G000236035	-1
G000821105	-1
G000620045	1434
G000475415	1434
G001566885	-1
G001597725	-1
G000753865	-1
G900143745	-1
G001506075	1435
G000711805	1435
G900184095	1435
G001267945	1436
G000217675	1436
G000755385	-1
G001591125	-1
G003263805	-1
G000007945	-1
G000015885	-1
G009761375	-1
G000827595	-1
G000442905	1437
G000348525	1437
G000969305	1437
G000221945	1437
G000261285	1438
G000259485	1438
G001055885	1438
G001276545	1439
G000968335	1439
G000027305	1439
G002000435	1439
G000379905	1439
G000429565	-1
G001294465	-1
G001514455	1440
G000520015	1440
G000021705	-1
G000964565	-1
G900107885	-1
G000517425	1441
G000010085	1441
G001654915	1442
G000757825	1442
G001786805	-1
G001781275	-1
G001779585	-1
G000158595	-1
G000169335	1443
G000017845	1443
G001050835	1444
G000235665	1444
G001039635	1444
G001039555	1444
G000167195	1444
G001039615	1444
G001513975	-1
G001509795	1445
G000225525	1445
G001005085	-1
G000312345	-1
G000372085	-1
G000739455	-1
G001875735	-1
G001263755	-1
G000741175	-1
G001417815	1446
G000741785	1446
G000429265	-1
G000711965	-1
G000469485	-1
G900100595	-1
G900318235	-1
G000436615	-1
G000436995	1447
G000153905	1447
G001404455	-1
G902167945	1448
G000466565	1448
G001405615	-1
G001916895	-1
G000403275	-1
G000732725	-1
G003490145	-1
G011958345	-1
G900248245	-1
G000434955	-1
G003435925	1449
G000435355	1449
G000424145	-1
G000703165	1450
G000424385	1450
G000622085	-1
G902782335	-1
G003434045	-1
G006385795	-1
G006491995	-1
G004792535	-1
G013008635	-1
G900660495	1451
G000965765	1451
G001439635	-1
G001586195	-1
G000772945	-1
G000772965	-1
G000321185	-1
G000380245	-1
G000311725	-1
G003586445	-1
G000473245	-1
G000821085	-1
G001278805	-1
G000426085	-1
G900113395	-1
G000504125	-1
G000185365	-1
G000407605	-1
G000379985	-1
G000380105	1452
G000376985	1452
G000423745	-1
G902729365	1453
G000423765	1453
G001435035	-1
G003946115	-1
G000615905	-1
G001434665	-1
G001435445	1454
G001434745	1454
G003423665	-1
G001435695	1455
G000425905	1455
G001012655	1456
G000161895	1456
G001742045	1456
G001012675	1456
G001012745	1456
G000159335	1456
G001012735	1456
G001936235	1456
G000175035	1456
G001436455	1456
G000155915	1456
G000466805	1456
G000160575	-1
G900095015	-1
G001308145	-1
G001436895	1457
G000239955	1457
G001884305	1457
G000300135	-1
G000686505	-1
G001886915	1458
G000512955	1458
G000234825	1458
G001541125	1458
G000787735	1458
G000014445	1458
G001047695	1458
G000756355	1458
G000829395	-1
G000876205	-1
G001434475	-1
G001436295	-1
G000159435	-1
G001436045	-1
G000248095	-1
G000740055	-1
G001436395	-1
G001433995	1459
G001313205	1459
G000785105	-1
G004359375	-1
G000185465	-1
G003390935	-1
G003600625	-1
G900107765	-1
G005233845	-1
G900115755	-1
G000438985	-1
G000814325	-1
G000814475	-1
G900110245	1460
G000246855	1460
G001644645	-1
G004173495	-1
G900129295	-1
G002066995	-1
G005883765	-1
G004322425	-1
G005882315	-1
G000757725	-1
G008180195	-1
G000023825	-1
G900100435	-1
G000170795	-1
G007971025	-1
G000420705	-1
G012031215	-1
G012033155	-1
G000427405	-1
G900115665	-1
G004005965	-1
G011090385	-1
G000263195	-1
G002855535	-1
G006149005	-1
G900537185	-1
G009711365	-1
G002746975	-1
G902578505	-1
G009923905	-1
G009924045	-1
G000189415	-1
G900089075	-1
G900115015	-1
G900142565	1461
G000382425	1461
G902614065	-1
G902511755	-1
G902559015	-1
G902559035	-1
G902590705	-1
G902609035	-1
G902612435	-1
G000220525	-1
G900130035	-1
G000379185	-1
G000827695	-1
G000213295	-1
G000318255	1462
G000271925	1462
G000023285	1462
G000318295	1462
G000173675	1462
G000297875	1463
G000243275	1463
G001549985	1463
G001874325	-1
G010078225	-1
G001278115	-1
G000240075	-1
G002256385	-1
G000260835	-1
G900116665	-1
G010671605	-1
G002514735	-1
G001005305	-1
G001005315	1464
G000154725	1464
G010671565	-1
G000755305	-1
G001509275	-1
G002071415	-1
G011056635	-1
G009877105	-1
G001769625	-1
G001768305	1465
G001768195	1465
G001768485	1465
G001769225	1465
G900021155	-1
G003520725	1466
G001769725	1466
G001769775	1467
G001768435	1467
G003542575	1467
G002159555	-1
G900129025	-1
G900141875	-1
G001768245	-1
G002427965	-1
G002373505	-1
G902762555	-1
G000183135	-1
G001873635	-1
G001552775	-1
G000010505	-1
G000010645	-1
G008634845	-1
G001897035	-1
G003479825	-1
G001403595	1468
G000803105	1468
G900541935	-1
G900548875	-1
G004563195	-1
G900547755	-1
G000312445	-1
G003438995	-1
G900128905	-1
G902385285	-1
G000436895	1469
G000205165	1469
G004361835	-1
G011057975	-1
G003951355	-1
G001598415	-1
G002288825	-1
G001468395	-1
G001598555	-1
G012275515	-1
G002855555	-1
G003610805	-1
G001441535	-1
G009827575	-1
G000739715	-1
G000016405	1470
G000012905	1470
G002356635	-1
G011046725	-1
G003324675	-1
G000763805	1471
G000763785	1471
G003148765	-1
G009830125	-1
G900111315	-1
G900115595	-1
G001879715	-1
G001458315	-1
G000812665	-1
G000812685	-1
G003544895	-1
G000152805	-1
G011100505	-1
G900172375	-1
G001049735	-1
G001426945	-1
G009694265	-1
G001425835	-1
G000314675	1472
G000308295	1472
G000336555	1472
G900108575	-1
G000013885	1473
G000012725	1473
G004564215	-1
G001429395	1474
G001298265	1474
G001420315	1475
G000800935	1475
G000745475	1475
G001021085	-1
G001296945	1476
G000346595	1476
G000820625	1476
G000590865	1476
G000023765	1476
G001430705	1476
G000829355	1476
G001969535	1476
G000724755	1476
G003122325	-1
G000300335	-1
G000615975	-1
G001281405	-1
G001624625	1477
G000607245	1477
G000709855	1477
G001625425	1477
G000015445	1477
G000709815	1477
G000709735	1477
G000607225	1477
G000709835	1477
G000709775	1477
G000709795	1477
G000278195	1478
G000278135	1478
G000802255	-1
G001411495	-1
G000698595	1479
G000698575	1479
G001544555	1480
G001190015	1480
G001865575	1481
G000013645	1481
G000020045	1481
G000785435	1482
G000684975	1482
G000739795	1482
G000244995	-1
G002198735	-1
G004016515	-1
G000215705	-1
G002943475	-1
G010029025	-1
G001484935	1483
G000219275	1483
G001592855	1483
G001828765	1483
G004351935	-1
G004796175	-1
G004352485	-1
G004352505	-1
G001644955	-1
G000708045	-1
G003315345	1484
G000347775	1484
G000275725	-1
G000696485	1485
G000236625	1485
G000967645	-1
G001431725	-1
G000425725	-1
G001886435	1486
G001886395	1486
G001562295	1486
G001626275	1487
G001626115	1487
G001626315	1487
G001924945	1487
G000172635	1487
G000467125	-1
G001854765	-1
G000444545	1488
G000172375	1488
G000021885	1488
G000757905	-1
G001640365	-1
G001874625	-1
G000314895	1489
G000259175	1489
G001572725	1490
G000163595	1490
G000143625	-1
G900128755	-1
G000253175	1491
G000009345	1491
G001122605	1491
G000325145	1492
G000320465	1492
G000169655	1492
G000323645	1492
G000324145	1492
G000324305	1492
G000324265	1492
G000325265	1492
G000324005	1492
G000324445	1492
G000323825	1492
G000009065	1492
G000324485	1492
G000324685	1492
G000323785	1492
G000323585	1492
G000324985	1492
G000323565	1492
G000324505	1492
G000325165	1492
G000324725	1492
G000325245	1492
G000323725	1492
G000324625	1492
G000325085	1492
G000168835	1492
G000463345	-1
G000400795	1493
G000147055	1493
G000400505	1493
G000219175	-1
G000287335	-1
G900039485	-1
G000302695	-1
G000784965	-1
G002006995	-1
G900698925	-1
G001785985	-1
G001786885	1494
G001786045	1494
G001785695	1494
G001785275	1494
G000994675	1494
G001785895	1494
G001785465	1494
G009694875	-1
G001781515	1495
G001781175	1495
G001005015	1496
G001004905	1496
G001781565	1497
G001781285	1497
G001783465	1497
G001781885	1497
G902536555	-1
G000725795	-1
G000156435	-1
G001419695	1498
G001418415	1498
G001013905	-1
G000203835	1499
G000158935	1499
G000721235	1499
G001660045	1499
G000577555	-1
G001639025	1500
G000747315	1500
G001941565	-1
G006547305	-1
G000420425	-1
G001746855	-1
G000383315	-1
G004006235	-1
G008365295	-1
G001421565	-1
G000403495	-1
G009917455	-1
G000621605	1501
G000420845	1501
G002472275	-1
G000242955	1502
G000163515	1502
G900114575	1503
G001406695	1503
G000183585	1503
G000450985	1503
G000435955	1503
G000242195	1503
G001688965	1503
G000371425	1503
G000687775	-1
G900660665	-1
G000712175	-1
G900660705	-1
G000701805	-1
G001639665	1504
G001484825	1504
G006546935	-1
G000701485	-1
G006228185	-1
G900167035	-1
G002835735	-1
G000508745	-1
G000934225	1505
G000443975	1505
G001068545	1505
G001914135	1505
G000308395	1505
G000245655	1505
G000007645	1505
G001814805	1505
G000944155	-1
G001267865	-1
G000283615	-1
G000423785	-1
G000407285	-1
G001885765	-1
G009870445	-1
G000772915	-1
G000184535	-1
G001951175	-1
G000014425	-1
G000296835	-1
G000056065	-1
G001434815	-1
G000016825	-1
G900156885	-1
G001435345	-1
G001434835	-1
G001435095	-1
G000014465	-1
G001435995	-1
G000512295	1506
G000304715	1506
G001436645	1506
G001311215	1506
G001625015	-1
G002390845	-1
G009650435	-1
G900089555	-1
G900089565	-1
G900089525	-1
G001302245	-1
G011759375	-1
G003628535	-1
G007970805	-1
G001412655	-1
G900129215	1507
G900103665	1507
G001721645	1507
G007558865	-1
G000961955	-1
G000166395	-1
G009905725	-1
G001306455	-1
G900230115	-1
G004295155	-1
G001724175	-1
G001870735	-1
G005166025	-1
G902498805	-1
G001683905	-1
G001592945	1508
G001267955	1508
G001593005	1508
G001592935	1508
G000301075	-1
G003614945	-1
G001747495	-1
G902595555	-1
G902597545	-1
G001439205	-1
G012959395	-1
G000509405	-1
G000383355	-1
G000246945	-1
G001485415	1509
G000242075	1509
G000807225	1509
G001481655	1509
G000242095	1509
G001865835	1509
G000297855	1509
G900142635	1509
G000242135	1509
G000413415	1509
G000633375	1509
G000833025	1509
G000378485	-1
G000769935	1510
G000422725	1510
G004801375	-1
G000455605	-1
G000425465	-1
G002251775	-1
G900119185	-1
G000173115	-1
G002782545	-1
G001304505	-1
G002402645	-1
G000265365	-1
G000312145	1511
G000285455	1511
G001941065	1511
G000210575	1511
G001603385	-1
G001897505	-1
G001724935	-1
G001898935	-1
G000379925	-1
G000435035	1512
G000372405	1512
G001815465	1512
G001808555	1513
G000375645	1513
G000174815	-1
G000614585	-1
G000379945	-1
G010500925	-1
G900178525	-1
G002159645	-1
G001896575	-1
G004138125	-1
G900318255	-1
G000437495	-1
G004792675	-1
G004803695	-1
G900102385	1514
G000702225	1514
G902794445	1514
G001469845	1515
G000226955	1515
G003345355	-1
G000980895	-1
G001314325	-1
G001427085	1516
G000803645	1516
G001295795	-1
G000807925	1517
G000013325	1517
G001296055	-1
G002813245	-1
G007954425	-1
G000813185	-1
G000445125	-1
G001303875	-1
G000021865	-1
G000740785	-1
G001705665	-1
G011308835	-1
G000444995	-1
G002751875	-1
G008085915	-1
G004005435	-1
G007827395	-1
G000877395	-1
G001321835	-1
G002732995	-1
G900109555	-1
G007995215	-1
G000161835	-1
G902605885	-1
G000701345	-1
G000427445	-1
G000746085	-1
G008386575	-1
G001424985	-1
G001687365	1518
G001426665	1518
G000379605	1518
G001695855	1519
G000697965	1519
G000745735	1520
G000745725	1520
G000330885	1520
G000696095	1520
G000426285	1520
G000304395	-1
G001424795	1521
G000372965	1521
G001932225	1522
G000708545	1522
G000046705	1522
G001932175	1522
G001932165	1522
G001932215	1522
G000706625	1522
G000312545	1522
G000294715	1522
G000284255	-1
G001295905	1523
G001295865	1523
G000426125	-1
G001424545	-1
G000745855	-1
G001476815	-1
G000620225	-1
G001270065	-1
G001412575	-1
G000211835	-1
G001432305	-1
G006970865	-1
G000477435	-1
G000368865	-1
G000759535	-1
G000026105	1524
G000007565	1524
G002741075	1524
G000759445	-1
G001543265	-1
G000830985	-1
G000934705	-1
G000421165	1525
G000284615	1525
G000475255	1525
G000196875	-1
G000265245	-1
G003716875	-1
G009874545	-1
G000006745	-1
G000176155	-1
G000740015	-1
G001558415	-1
G000478685	-1
G000731795	-1
G001486525	1526
G000091465	1526
G000272145	1526
G000444565	-1
G000444685	-1
G000422085	-1
G900044015	-1
G000982825	1527
G000621185	1527
G000463155	1527
G000248015	1527
G000757425	-1
G000465555	1528
G000180175	1528
G000759475	1528
G001267535	1529
G000336255	1529
G900698885	-1
G900698955	-1
G009829985	-1
G900016775	-1
G000015965	-1
G000444875	-1
G000980815	-1
G001054195	1530
G000159115	1530
G001941465	-1
G000296505	-1
G000364865	-1
G000154225	-1
G001262055	1531
G001057055	1531
G000470775	-1
G001423695	-1
G001428255	-1
G000421565	1532
G000421545	1532
G900112195	-1
G000621465	1533
G000145035	1533
G000420945	1533
G900102515	1533
G900539595	-1
G902793785	-1
G000702705	-1
G900660525	1534
G002356075	1534
G000526955	-1
