SequenceName	ClusterNumber
G902825795	-1
G000428205	-1
G000438945	-1
G012960835	-1
G000736515	-1
G003566715	-1
G003487785	2201
G003385605	2201
G900299455	2201
G003045825	2201
G002869435	-1
G002842495	2202
G001769115	2202
G001769705	2203
G001769535	2203
G001768285	2204
G001768235	2204
G001768405	2204
G900096565	-1
G000723505	2205
G000427365	2205
G009777095	-1
G003096835	-1
G001603405	-1
G002376755	-1
G003185865	-1
G007995095	-1
G001427085	2206
G000803645	2206
G001314325	2206
G001468395	2206
G000013985	2206
G001610975	2206
G001278035	2206
G000763945	2206
G012979535	2206
G008711135	-1
G001981245	2207
G000169395	2207
G000671395	2208
G000647975	2208
G000744955	2208
G001305615	2208
G003046545	2208
G001548075	2208
G900112335	2209
G900099935	2209
G003390865	2209
G003340565	2209
G006351965	2209
G002210085	2209
G000293785	-1
G000746085	2210
G000427445	2210
G004564215	2210
G000021745	2210
G000745425	2210
G000019845	2210
G000385335	2210
G003387225	2210
G009765775	2210
G003004785	-1
G900114245	2211
G001310815	2211
G900104145	2211
G001562055	2211
G001907205	2211
G000422785	2211
G001404515	2212
G001404055	2212
G009363595	2212
G000168975	2212
G000158095	2212
G000148725	2212
G001484065	2212
G000192745	2212
G001011155	2213
G000759435	2213
G000154705	2213
G004354915	2213
G900537175	2213
G006346345	2214
G002727065	2214
G001652485	2215
G000344725	2215
G001586735	2215
G000480315	2215
G000017405	2215
G000409565	2215
G001558695	2215
G000686005	2215
G000282595	2215
G000276685	2216
G000226625	2216
G900099475	2217
G000506865	2217
G001464355	2218
G000026125	2218
G000013625	2218
G000195205	2218
G000785435	2219
G000684975	2219
G000739795	2219
G001865575	2219
G000013645	2219
G000020045	2219
G001544555	2219
G001190015	2219
G000698595	2219
G000698575	2219
G000373005	2219
G001411495	2219
G000802255	2219
G000959245	2219
G000011705	2219
G000011545	2219
G000959725	2219
G000198775	2219
G009765705	2219
G003628125	2219
G001425785	2220
G000799305	2220
G001424785	2220
G002255905	2220
G001425865	2220
G001293525	2220
G000015725	2220
G000374625	-1
G000496475	-1
G000828915	2221
G000828895	2221
G000807215	2221
G009867145	2221
G009859475	2221
G001713375	2221
G000723405	2221
G004006415	2221
G003752175	-1
G000733855	2222
G000527095	2222
G000372865	2222
G902562425	-1
G902529045	2223
G002591625	2223
G001439295	2224
G001438605	2224
G000511875	2224
G000153445	2224
G002157225	-1
G000426805	2225
G000379165	2225
G000620425	2225
G000372925	2225
G000381665	2225
G000023025	2225
G001922955	2225
G000966245	2225
G000013665	2225
G000964245	2225
G000420285	2226
G000305785	2226
G900111835	2227
G000455385	2227
G000412695	2227
G900100285	-1
G900115285	-1
G000953435	-1
G000953395	2228
G000349745	2228
G000300075	2228
G003820355	-1
G001626275	2229
G001626115	2229
G001626315	2229
G001924945	2229
G000172635	2229
G001886435	2229
G001886395	2229
G001562295	2229
G000753865	2229
G000730385	2229
G001562155	2229
G001562125	2229
G001562115	2229
G001757105	2229
G000378185	2229
G900129565	2229
G003144035	-1
G012221805	-1
G000380845	-1
G001785515	2230
G000990665	2230
G003542535	2230
G001781845	2231
G001003805	2231
G001873485	-1
G003245875	2232
G002710785	2232
G002378195	-1
G001189075	-1
G001189215	2233
G001189195	2233
G001781625	-1
G001824005	2234
G001823735	2234
G001824255	2235
G001823795	2235
G001824075	2235
G002772475	2236
G001824025	2236
G001823945	2237
G001823715	2237
G001825315	2237
G001825395	2238
G001824235	2238
G011055625	-1
G001822755	2239
G001821245	2239
G001821135	2240
G001820885	2240
G001822615	2240
G001821305	2240
G001822765	2240
G001001935	2240
G000291825	2241
G000218745	2241
G000291945	2242
G000291785	2242
G001904635	2243
G000317025	2243
G001795085	-1
G001797045	-1
G001797155	-1
G001797165	-1
G002418205	2244
G002050275	2244
G012033035	2245
G001567105	2245
G002343775	2245
G009668755	-1
G003113335	2246
G000767055	2246
G006334925	2246
G001021065	2246
G000442645	2246
G001665955	2247
G000688415	2247
G000477935	2247
G000466825	2247
G000833575	2248
G000805675	2248
G000022905	2248
G008373895	2248
G001586215	2248
G001941465	2248
G001054195	2248
G000159115	2248
G000980815	2248
G006547305	2248
G001941565	2248
G001815935	2248
G004795735	2248
G001941345	2248
G000550785	2248
G000420605	2248
G010730055	-1
G000785495	-1
G002871945	-1
G001813085	2249
G001812395	2249
G000758775	2249
G900119695	2249
G000411155	2249
G000159015	2249
G009371975	2250
G004216855	2250
G001429705	2250
G001425665	2250
G004216815	2251
G002325245	2251
G006517435	2251
G002797715	2251
G011751895	-1
G012274275	2252
G008001035	2252
G000247645	2253
G000153145	2253
G000477555	2253
G900230175	2253
G004310685	2253
G003003265	2253
G009930795	2253
G008040105	2253
G000431775	-1
G900539925	2254
G000436215	2254
G900539465	-1
G000434915	2255
G000434055	2255
G002449395	2255
G001305115	2256
G001261775	2256
G900184925	2257
G009746625	2257
G000752215	2257
G005601135	2258
G000437975	2258
G003148945	2259
G000797495	2259
G902363685	2260
G009911465	2260
G900066135	2260
G001406335	2261
G000438275	2261
G001915695	2261
G900129135	-1
G003478165	2262
G000373885	2262
G000436935	2262
G002161285	2262
G000156675	2262
G000431095	2263
G000157975	2263
G001916345	2264
G000154065	2264
G000169235	2264
G003481355	2264
G000433215	2264
G000702525	2265
G000702145	2265
G003457795	2266
G000174195	2266
G000225345	2266
G000156535	2266
G001940165	2266
G900066525	2267
G000431875	2267
G900113595	2268
G001717135	2268
G000466465	2268
G003611955	-1
G000687675	-1
G000621425	2269
G000421045	2269
G900101015	-1
G003175155	2270
G000424425	2270
G000424585	2270
G000424545	2270
G000309485	2271
G000300695	2271
G000309465	2271
G002399785	-1
G900540365	-1
G900114425	2272
G900112735	2272
G900108995	2272
G000702165	2272
G902792045	2272
G000340375	2272
G900109215	2273
G900103115	2273
G000622125	2273
G000621925	2273
G000702065	2273
G003925875	2273
G001800865	2274
G001800835	2274
G900546285	-1
G902778065	-1
G001945535	2275
G001564455	2275
G009696175	-1
G900104665	-1
G001305055	2276
G000508965	2276
G000313565	2276
G001281045	2277
G000439435	2277
G002804205	-1
G000526855	2278
G000518285	2278
G001199495	-1
G900660445	-1
G000702725	2279
G000483165	2279
G002999295	2280
G002930145	2280
G000687795	-1
G000701785	-1
G900544585	-1
G000011225	-1
G000227355	-1
G902789825	-1
G900660435	-1
G003688445	-1
G900660575	2281
G000195875	2281
G900660595	-1
G900478165	2282
G001431195	2282
G007671835	2282
G000374565	2282
G900128875	2283
G000420205	2283
G000832905	2283
G000223155	2283
G000482605	2283
G000374345	2283
G011008565	2283
G000526655	2283
G001439965	2283
G001420715	2283
G001591825	2284
G001456935	2284
G001274775	2284
G003581585	2284
G001516895	2284
G000171615	2284
G003350505	2284
G900156125	2285
G000970675	2285
G000970685	2285
G001643245	2285
G001591605	2285
G000829555	2285
G000812025	2285
G001050115	2285
G001183965	-1
G000380245	2286
G000321185	2286
G001243895	2286
G010882125	2286
G001578185	2286
G001054655	2286
G000305495	2286
G000504145	2286
G002863585	2286
G000430765	2286
G011008855	-1
G003309745	2287
G001233785	2287
G001456215	2287
G900183965	2287
G000235645	2287
G000934225	2288
G000443975	2288
G001068545	2288
G001914135	2288
G000308395	2288
G000245655	2288
G000007645	2288
G001814805	2288
G000508745	2288
G900113395	2288
G000186205	2288
G001075215	2288
G001471555	2288
G001028645	2288
G000332735	2288
G000526675	-1
G003664595	-1
G900604935	2289
G000160075	2289
G009659375	2290
G001552295	2290
G001267865	2291
G000944155	2291
G000504125	2291
G000174395	2291
G002290025	2291
G000415185	2291
G000407505	2291
G000686605	2292
G000228505	2292
G000228205	2292
G000228185	2292
G000187975	2292
G000228925	2293
G000228845	2293
G000229545	2293
G000230225	2293
G000228805	2293
G000229145	2293
G000007465	2293
G000229705	2293
G000347835	2293
G000229225	2293
G000347915	2293
G000286075	2293
G000423725	2293
G000187995	2293
G000372425	2293
G001436135	2294
G001312865	2294
G001435155	2294
G001311175	2294
G009687905	2294
G001436225	2294
G000349725	2295
G000260635	2295
G001436315	2295
G001611135	2296
G001438725	2296
G001438655	2296
G001437405	2296
G001437075	2297
G000014505	2297
G001767275	2297
G001437605	2297
G000237995	2297
G007741535	2298
G001642955	2298
G012270065	2299
G003513555	2299
G002344345	-1
G012031785	-1
G900142605	2300
G900110835	2300
G009740285	2301
G004292575	2301
G900109365	-1
G001899705	2302
G001808025	2302
G000988325	2302
G001952815	2302
G002000245	2302
G000686625	2302
G001006065	2302
G000747525	2302
G000783305	2302
G000143765	2302
G008180195	2302
G000757725	2302
G900116225	2302
G000814685	2302
G000416985	2302
G900102835	2302
G011316935	2302
G001442625	2303
G001421515	2303
G000633455	2303
G900111825	2303
G900100705	2303
G900101435	2303
G000708265	2303
G000258495	2303
G001027745	2303
G001424305	2303
G001423945	2303
G003029735	2303
G000426725	-1
G000379725	2304
G000014145	2304
G003149185	-1
G000812565	2305
G000807855	2305
G902529805	-1
G902626505	2306
G902555335	2306
G902523065	2306
G002692105	2306
G012032715	-1
G003234935	-1
G902514225	-1
G008933165	-1
G004359435	-1
G003353955	-1
G009930445	-1
G001768155	-1
G001769695	2307
G001769505	2307
G001769435	2307
G009908855	-1
G011174675	-1
G008933525	2308
G001603415	2308
G000321205	2309
G000231275	2309
G002071385	-1
G002356295	2310
G001310955	2310
G009669305	2310
G010906965	2311
G000621705	2311
G003515075	-1
G900128895	-1
G009768975	2312
G003367235	2312
G001889025	2312
G000420305	2312
G001713435	2313
G000331245	2313
G900537065	2313
G000687435	-1
G900102905	-1
G009694265	2314
G001426945	2314
G001579845	2314
G003610435	2314
G009377755	2314
G005882395	2314
G003105195	2314
G002937075	-1
G000283235	2315
G000188155	2315
G000372845	2315
G004802635	2315
G000379125	2315
G000178815	2315
G001899525	-1
G001578105	2316
G000376125	2316
G000960975	2316
G000615975	2317
G000300335	2317
G000300515	2317
G000518985	2317
G000014245	2317
G000733725	2317
G007829525	2317
G012911015	2317
G004000235	2317
G000441555	-1
G001267925	2318
G001189965	2318
G001189915	2318
G001571165	2318
G001189955	2318
G001040945	2318
G001584185	2318
G000775775	-1
G001684175	2319
G000227585	2319
G001598255	2320
G001483865	2320
G001477625	2320
G001427705	2320
G004004565	2320
G002158865	-1
G012036375	-1
G000963695	2321
G000384075	2321
G009695535	2322
G000496735	2322
G900163755	2322
G002862125	2322
G002134785	2322
G000190755	2322
G902561455	-1
G003523185	2323
G000227505	2323
G902604825	-1
G002470525	-1
G902513295	2324
G902511675	2324
G001438085	2324
G001187555	2325
G000832015	2325
G000377745	2325
G000953825	2326
G000263355	2326
G001183545	2326
G000019225	2326
G002162135	2326
G000463525	2326
G000423345	2326
G000689415	2327
G000349845	2327
G900100495	2328
G000498575	2328
G001749735	2328
G000222125	2328
G001446935	2328
G000213805	2328
G003269315	2328
G000016565	2328
G001597285	2328
G900106945	-1
G000705555	2329
G000428985	2329
G000220545	2329
G012848475	2329
G000764495	2330
G000691225	2330
G000585235	2330
G008973755	2330
G000378045	-1
G001677275	-1
G000015885	2331
G000007945	2331
G000238795	2331
G000376645	2331
G002015115	2331
G001938355	2332
G001611775	2332
G002015085	2332
G000444605	2332
G000444705	2332
G000688835	2332
G000444645	2332
G000444685	2332
G000444565	2332
G000444545	2332
G000172375	2332
G000021885	2332
G009761375	2332
G001038205	2332
G001652405	2332
G000521765	2332
G000347595	2332
G004345745	2332
G000968195	2333
G000968175	2333
G000252955	2333
G000027225	2333
G001010285	2333
G001816025	2334
G001586165	2334
G000022885	2334
G000997645	2335
G000996985	2335
G000998465	2335
G001786745	-1
G001786795	-1
G001004265	-1
G001783565	-1
G001781805	2336
G001781415	2336
G001783435	2336
G001781375	2336
G001567365	2336
G900299275	-1
G009694965	-1
G000998065	2337
G000996185	2337
G000995155	2337
G000994785	2337
G000993415	2337
G000995625	2337
G000994025	2337
G001822535	2338
G001821165	2338
G001824735	2338
G001820905	2338
G001821275	2338
G001821155	2338
G001004225	2338
G001003605	2338
G000999035	2338
G000599945	2339
G000307995	2339
G001706385	2339
G000312205	2339
G001725075	2339
G000330925	2339
G001885655	2339
G000312245	2339
G000332585	2339
G001264245	2339
G000312185	2339
G001704955	2339
G000981785	2339
G000312285	2339
G000312725	2339
G000297435	2339
G000312265	2339
G000010625	2339
G001578075	2339
G000312165	2339
G000787675	2339
G000147335	2339
G000021825	2339
G001603775	-1
G012798065	2340
G009773005	2340
G900111265	2341
G000373805	2341
G000379425	2341
G001639025	2342
G000747315	2342
G000577555	2342
G001263755	2342
G001875735	2342
G000739455	2342
G000372085	2342
G000312345	2342
G000159635	2342
G000759055	2342
G000143825	2342
G002104675	-1
G011090295	-1
G001428765	2343
G000519005	2343
G001428565	2343
G009696615	-1
G900187855	-1
G900106055	2344
G001814535	2344
G001457875	2344
G000820725	2344
G002797855	-1
G001542775	2345
G001425085	2345
G000799285	2345
G001425325	2345
G004402485	2345
G004402215	2345
G000764165	2345
G000421145	2345
G000421565	2346
G000421545	2346
G001428255	2346
G001421565	2346
G008365295	2346
G004006235	2346
G002529645	2346
G009789225	2346
G004134805	2346
G004560275	-1
G003481995	-1
G002159835	-1
G902167945	2347
G000466565	2347
G001404455	2347
G000436995	2347
G000153905	2347
G000436615	2347
G900066505	2347
G000431355	2347
G000702025	2347
G011960265	2348
G000403475	2348
G900312975	2348
G900086625	2349
G000156515	2349
G000403455	2349
G000154505	2349
G900116395	-1
G900106615	2350
G900100095	2350
G009493715	2350
G000687515	-1
G902782075	2351
G900107575	2351
G000431495	2351
G000424485	2352
G000420905	2352
G900109475	2352
G900104155	2352
G000423925	2352
G000703165	2352
G000424385	2352
G000424145	2352
G000424265	2352
G000424165	2352
G000702265	2352
G000621465	2353
G000145035	2353
G000420945	2353
G900102515	2353
G900112195	2353
G000621605	2353
G000420845	2353
G000622085	2353
G900115735	2353
G000420825	2353
G000424525	2353
G000421405	2353
G000686965	2353
G000424465	2353
G000686065	2353
G900116865	2353
G900101605	2353
G000621565	2353
G900116875	2353
G000364425	-1
G902763345	2354
G012837435	2354
G902800025	2355
G900314865	2355
G902800355	2355
G002402585	-1
G008080535	-1
G003858585	-1
G012523895	-1
G000384195	-1
G001945525	-1
G000156655	-1
G009831105	-1
G900199515	-1
G900155395	-1
G002163565	-1
G000731915	-1
G003601895	-1
G000770195	-1
G902800015	-1
G000485555	-1
G002214445	-1
G900660715	-1
G900660735	-1
G003383595	2356
G003208575	2356
G000622165	-1
G900660485	2357
G000701825	2357
G012516495	-1
G002245785	-1
G002272945	-1
G000724485	-1
G001439625	2358
G001420595	2358
G000294775	2358
G002835735	2358
G000473245	2358
G003586445	2358
G000311725	2358
G008710145	2358
G001591585	2358
G012396555	-1
G000301035	2359
G000245795	2359
G000406945	2360
G000393955	2360
G001050095	2360
G900459405	-1
G001436115	2361
G001311785	2361
G000970795	2362
G000967245	2362
G001436605	-1
G000615845	2363
G000008925	2363
G001436475	2364
G001008755	2364
G000224985	2364
G000813025	2364
G000432055	2364
G001953785	2364
G001434535	2364
G001434405	2364
G001436215	2364
G000615765	2364
G001438705	2365
G000219805	2365
G007954545	2365
G001869985	2366
G001869445	2366
G001868145	2366
G001868045	2366
G001867795	2366
G001868555	2366
G001868525	2366
G001868715	2366
G001867615	2366
G001869885	2366
G001868315	2366
G001870015	2366
G001869395	2366
G001868345	2366
G001868425	2366
G001868185	2366
G001867915	2366
G001870005	2366
G001869305	2366
G001868195	2366
G000725025	2366
G001869735	2366
G001867975	2366
G001868055	2366
G001868105	2366
G001867535	2366
G000309425	2366
G001869655	2366
G001867465	2366
G000286115	2366
G001869945	2366
G001868275	2366
G001868205	2366
G001868225	2366
G001869295	2366
G001867525	2366
G000286215	2366
G000014385	2366
G000762045	2366
G000241055	2366
G001437435	2367
G000428925	2367
G000463075	2368
G000271445	2368
G001982205	2368
G000203855	2368
G001039045	2368
G001438845	2368
G000498955	2368
G900114995	2369
G000024005	2369
G900102545	2369
G900119105	2369
G001975825	2369
G900112615	2369
G900110995	2369
G000374045	-1
G007830055	-1
G009192765	2370
G001899605	2370
G900113525	2371
G001412215	2371
G902168125	2371
G004211595	2371
G900129215	2372
G900103665	2372
G001721645	2372
G001412655	2372
G000170795	2372
G900100435	2372
G000023825	2372
G003061025	2372
G900112985	2372
G000722885	2372
G900103515	2372
G900107535	2372
G000832545	2372
G900103545	2373
G000422945	2373
G001730525	2374
G000403135	2374
G006716645	2374
G009834915	2374
G009754915	-1
G000973725	2375
G000472485	2375
G001611675	2375
G900156415	2375
G000277005	2375
G000373265	2375
G001483135	-1
G001281695	-1
G010119975	-1
G004356345	-1
G011375185	-1
G007129985	-1
G010686655	2376
G003565555	2376
G000981645	-1
G001874165	-1
G001661595	2377
G000621625	2377
G900116425	-1
G004152935	2378
G002734085	2378
G902627575	-1
G001437985	2379
G001437955	2379
G001439105	2379
G902589875	2379
G012960805	2379
G001438615	2380
G001438015	2380
G002904345	-1
G000236405	2381
G000233435	2381
G000334405	2381
G000093165	2381
G000471965	2381
G000348805	2381
G000262715	2381
G000022605	2381
G902515565	-1
G902557655	2382
G902518355	2382
G902531285	2382
G902512065	2382
G902774175	-1
G902778945	-1
G902774205	-1
G902798855	2383
G902771655	2383
G002399025	-1
G004553635	-1
G902798655	-1
G902775135	2384
G902762805	2384
G902778775	2384
G001543385	2384
G900091655	2385
G000433935	2385
G000432935	2385
G000243215	2385
G001915655	2385
G000190535	2385
G000435735	2385
G001915615	2386
G000519105	2386
G900091675	2386
G000379665	2386
G000832085	2386
G000832075	2386
G001487125	2386
G000974365	2387
G000517065	2387
G000250735	2388
G000191885	2388
G000220155	2388
G000259075	2388
G007097485	2389
G003251015	2389
G004296775	2389
G000583675	2390
G000517085	2390
G001659685	2390
G001660705	2390
G005217565	-1
G001618385	-1
G001428865	2391
G000935025	2391
G001591025	2391
G001469845	2391
G000226955	2391
G003951355	2391
G011057975	2391
G004361835	2391
G902506605	2391
G000786205	2391
G001421785	2391
G001421285	2391
G001426195	2392
G001423765	2392
G001761345	2392
G000764535	2392
G000739895	2392
G001421805	2392
G001421505	2392
G001421995	2392
G000427645	2392
G001425405	2392
G000382485	2392
G000980895	2392
G002288825	2392
G001423845	2392
G000803065	2392
G000242835	2392
G000241465	2392
G003345355	2392
G001598415	2392
G003550065	2392
G002083435	2392
G001556185	2392
G012395595	-1
G004297465	-1
G011762225	2393
G001418005	2393
G004342915	2393
G009749525	-1
G002005325	-1
G001952075	2394
G001952065	2394
G001952045	2394
G002007505	2394
G002007485	2394
G002007565	2394
G000279995	2394
G000278275	2394
G000312525	2395
G000273375	2395
G000280015	2395
G000278295	2395
G000278115	2395
G000385415	2395
G000341385	2395
G000312565	2395
G000312605	2395
G000278215	2395
G000689355	2395
G000196435	2395
G000022725	2395
G001932225	2395
G000708545	2395
G000046705	2395
G001932175	2395
G001932165	2395
G001932215	2395
G000706625	2395
G000312545	2395
G000294715	2395
G000278195	2395
G000278135	2395
G000278155	2395
G000341355	2395
G001624625	2395
G000607245	2395
G000709855	2395
G001625425	2395
G000015445	2395
G000709815	2395
G000709735	2395
G000607225	2395
G000709835	2395
G000709775	2395
G000709795	2395
G001281405	2395
G000385395	2395
G000384965	2395
G000385435	2395
G000278255	2395
G000518185	2395
G000253015	2395
G000706645	2395
G000333615	-1
G001295905	2396
G001295865	2396
G000284255	2396
G004016515	2396
G002198735	2396
G000244995	2396
G003574675	2396
G000969605	2396
G000430725	2396
G000422885	-1
G900320815	2397
G001262075	2397
G002377985	-1
G004352335	-1
G004352505	2398
G004352485	2398
G004796175	2398
G004351935	2398
G009727125	2398
G000615525	2398
G004352345	2398
G004352045	2398
G001450355	2398
G900601305	-1
G003030645	-1
G000421165	2399
G000284615	2399
G000475255	2399
G000934705	2399
G003315345	2399
G000347775	2399
G001626795	2399
G000166295	2399
G001045555	2399
G000830985	2399
G000708045	2399
G001043175	2399
G000169375	2399
G001858325	2399
G000831005	2399
G000397065	2399
G900111095	2400
G000381785	2400
G001597725	2401
G001566885	2401
G000153345	2401
G000620085	2401
G004566175	2402
G000416315	2402
G001922575	2403
G001922565	2403
G001305295	2403
G000422765	2403
G000801275	-1
G001676225	2404
G001676155	2404
G000286435	2404
G001654855	2404
G000069965	2404
G000735345	2405
G000255535	2405
G000951135	2405
G900130115	2405
G000999925	2406
G000999185	2406
G001000035	2406
G001787245	2407
G000995945	2407
G000994345	2407
G001786735	2407
G000994705	2407
G001785785	2408
G001785545	2408
G001785675	2408
G001786175	2408
G000995805	2409
G000994625	2409
G001786905	2409
G000994305	2409
G000994515	2409
G000994485	2409
G001781465	-1
G001781675	2410
G001781555	2410
G001781685	-1
G001781095	-1
G001820935	-1
G009694955	2411
G001004005	2411
G000284215	2412
G000009725	2412
G000478825	2412
G003249095	2412
G900700355	-1
G001204615	2413
G000389905	2413
G004114165	2413
G000195835	2413
G001318165	2413
G003858455	-1
G000421825	2414
G000419445	2414
G001423695	2415
G000470775	2415
G000383315	2415
G000469485	2415
G001428745	2415
G001424905	2415
G003438075	2416
G000436775	2416
G000702845	-1
G009696005	2417
G000183525	2417
G000701545	-1
G001916895	2418
G001405615	2418
G000020605	2418
G009695765	2418
G009787745	-1
G002436585	-1
G900625025	-1
G902757225	2419
G900314265	2419
G001189415	-1
G009268105	-1
G902787955	-1
G902800225	-1
G900167375	-1
G900120005	2420
G000157995	2420
G000327285	2420
G000420345	-1
G000469305	2421
G000434715	2421
G000210615	2421
G009917405	-1
G000500935	-1
G009730595	2422
G000565175	2422
G001063275	-1
G000420225	-1
G900660535	-1
G003667765	2423
G000986785	2423
G000934845	2423
G000517385	2423
G000612625	2424
G000307875	2424
G000508325	2424
G001591445	2424
G000759675	2424
G000482325	2424
G000752035	2424
G000747345	2424
G000612665	2424
G000426085	2424
G001278805	2424
G000821085	2424
G000242895	2424
G000301055	-1
G005864045	-1
G000428865	-1
G004570995	2425
G000829545	2425
G000415145	2425
G000157355	2425
G000380105	2426
G000376985	2426
G000379985	2426
G000270145	2426
G003429025	2426
G902729365	2427
G000423765	2427
G000423745	2427
G001514435	2427
G000253395	2427
G000785515	2427
G013007595	2427
G001598035	2427
G001638565	2428
G001638255	2428
G901564725	2428
G000167435	2428
G000006785	2428
G000317855	2428
G009928345	2428
G000188015	2428
G000772915	2428
G000188035	2428
G000009545	2428
G000380005	2428
G011421455	2428
G000831485	2428
G000213825	2428
G009870445	2428
G000188055	2428
G000007265	2428
G000309565	2429
G000155515	2429
G000472345	2429
G000309585	2429
G000418515	2429
G000410175	2429
G000309605	2429
G001982095	2429
G001982085	2429
G000958505	2429
G000474615	2429
G000309765	2429
G000409815	2429
G000309705	2429
G000014525	2429
G000159495	2429
G000410475	2429
G000410215	2429
G000410435	2429
G000376145	2429
G000508405	2429
G000195375	2429
G001013375	2429
G004117915	-1
G001438805	2430
G001434275	2430
G000831645	2430
G001951175	2430
G000184535	2430
G001435445	2430
G001434745	2430
G001434665	2430
G000615905	2430
G001434295	2430
G000260455	2430
G001050475	2430
G001434555	-1
G001436895	2431
G000239955	2431
G001884305	2431
G001308145	2431
G900095015	2431
G000160575	2431
G000691805	2431
G000732905	2432
G000320345	2432
G000750515	2432
G000750535	2432
G000420365	2432
G001437425	2432
G001437355	2432
G001438695	2433
G001047095	2433
G000185045	2433
G900112405	2433
G001047135	2433
G001047115	2433
G900096935	2433
G001886915	2434
G000512955	2434
G000234825	2434
G001541125	2434
G000787735	2434
G000014445	2434
G001047695	2434
G000756355	2434
G000686505	2434
G000219785	2434
G000092505	2434
G000196855	2434
G001698145	2434
G000026405	2434
G000300135	2434
G000165675	2434
G001436295	2435
G001434475	2435
G000876205	2435
G000829395	2435
G001434315	2435
G001567255	-1
G003449535	-1
G009923745	-1
G902609095	-1
G000212735	-1
G002343745	-1
G002646595	2436
G000759025	2436
G000463735	-1
G900109685	-1
G000814475	2437
G000814325	2437
G001601815	2437
G000974785	2437
G001705515	2438
G000166195	2438
G900155965	2439
G900103125	2439
G900110415	2439
G900101875	2439
G900100945	2439
G000333295	2439
G900142915	2439
G003432115	2439
G001898335	2439
G002013915	2439
G001596135	2439
G001636615	2439
G007558865	2439
G007971025	2439
G003050755	2439
G009770985	2439
G003023845	2440
G000473365	2440
G001577755	2441
G001078055	2441
G001647285	2441
G000576555	2442
G000382225	2442
G000737515	2442
G000961955	2442
G000420705	2442
G000801315	2442
G002154225	2442
G001890965	2443
G000169175	2443
G012033595	-1
G011522855	-1
G001899145	-1
G002243285	2444
G001800985	2444
G000194605	2444
G003149635	2445
G002734065	2445
G011030385	2445
G002167805	-1
G001438305	2446
G001438175	2446
G900299515	2446
G000331975	-1
G000709555	-1
G002855775	-1
G003391295	-1
G001418685	-1
G902598525	2447
G902582215	2447
G003449015	-1
G900116115	2448
G001761325	2448
G000411115	2449
G000293175	2449
G000466425	2449
G000174755	2449
G000192225	2449
G000318255	2450
G000271925	2450
G000023285	2450
G000318295	2450
G000173675	2450
G000213295	2450
G001553545	2450
G000827695	2450
G000379185	2450
G000220625	2450
G001769455	-1
G003650385	-1
G002842755	-1
G009930115	-1
G009777825	-1
G001603555	-1
G900104605	2451
G000786575	2451
G009774865	2452
G001915415	2452
G000312145	2453
G000285455	2453
G001941065	2453
G000210575	2453
G000265365	2453
G900021155	2453
G000154465	2453
G000311925	2453
G001897515	-1
G900544175	-1
G004561455	-1
G000768855	2454
G000163695	2454
G002477945	-1
G900498215	2455
G012523295	2455
G001403595	2456
G000803105	2456
G003479825	2456
G900538745	2456
G000512915	2456
G000296465	2456
G902363425	2456
G012275365	2457
G001598375	2457
G000429005	2457
G000192575	2457
G001296055	2457
G000807925	2457
G000013325	2457
G001295795	2457
G001590965	2457
G009707465	2457
G001028705	-1
G000740795	-1
G011046725	2458
G002356635	2458
G900302475	2458
G009881095	2458
G001078595	-1
G007571195	-1
G003003095	-1
G000018145	-1
G000819565	2459
G000299875	2459
G900109555	2459
G900172375	2459
G003333265	2459
G011100505	2459
G000152805	2459
G001307765	2459
G000516555	-1
G001420315	2460
G000800935	2460
G000745475	2460
G001429395	2460
G001298265	2460
G001426225	2460
G001429505	2460
G000735605	2460
G000325745	-1
G001296945	2461
G000346595	2461
G000820625	2461
G000590865	2461
G000023765	2461
G001430705	2461
G000829355	2461
G001969535	2461
G000724755	2461
G001021085	2461
G001414235	2461
G000968085	2461
G000968075	2461
G000756225	2461
G001983675	2461
G001983655	2461
G000183665	2461
G000496595	2461
G900215285	-1
G001014615	2462
G000526635	2462
G000497755	2462
G008636115	-1
G003331105	2463
G003331045	2463
G009914555	2464
G001421705	2464
G902631395	2465
G902572645	2465
G902623175	2466
G902587925	2466
G000826105	-1
G001558415	2467
G000740015	2467
G000176155	2467
G000006745	2467
G009874545	2467
G003716875	2467
G001267945	2467
G000217675	2467
G001506075	2467
G000711805	2467
G900184095	2467
G900143745	2467
G900002265	2468
G000238975	2468
G000513215	2468
G000422085	2468
G001572725	2468
G000163595	2468
G001514455	2468
G000520015	2468
G004011885	2468
G000400795	2469
G000147055	2469
G000400505	2469
G000463345	2469
G900107885	2469
G001049335	2469
G000023605	2469
G001785295	-1
G001783375	2470
G001783355	2470
G001781795	2471
G001781445	2471
G001783445	2471
G001781355	2471
G001004985	2471
G007375785	-1
G001783415	2472
G001781335	2472
G001781195	2472
G001781605	2472
G001781875	-1
G002429325	-1
G001781565	2473
G001781285	2473
G001783465	2473
G001781885	2473
G001005015	2473
G001004905	2473
G001779585	2473
G001872505	2473
G000829235	2474
G000021805	2474
G000429105	-1
G003435865	2475
G001917065	2475
G900318235	2476
G900100595	2476
G900101355	2476
G003611805	-1
G011959105	-1
G003640545	-1
G007821455	-1
G900542595	-1
G902769365	-1
G900343155	-1
G900240265	2477
G009696165	2477
G902793635	2478
G000701725	2478
G000437615	2479
G000154285	2479
G900114575	2480
G001406695	2480
G000183585	2480
G000450985	2480
